course_id,course_url,user_name,user_url,score,content
90,http://www.icourse163.org/course/SDU-447002,杨杰坤,www.icourse163.org/home.htm?userId=1149143289,5,了解到设计的起源与发展，对设计更加追求
90,http://www.icourse163.org/course/SDU-447002,东海藕BUA,www.icourse163.org/home.htm?userId=1149099068,5,很活泼的老师hh
90,http://www.icourse163.org/course/SDU-447002,萨瓦滴卡mooc,www.icourse163.org/home.htm?userId=1034284683,5,一个不懂艺术，不懂设计的人，心血来潮看一眼，觉得很有趣，通俗易懂。
90,http://www.icourse163.org/course/SDU-447002,betteramor,www.icourse163.org/home.htm?userId=5480817,5,课程很精彩
90,http://www.icourse163.org/course/SDU-447002,mooc1536804777390,www.icourse163.org/home.htm?userId=1145612352,5,内容丰富多彩，形式多样，趣味广泛，启迪深刻，很好！
90,http://www.icourse163.org/course/SDU-447002,dxddkwx,www.icourse163.org/home.htm?userId=6720938,5,启发思维，增长创意！
90,http://www.icourse163.org/course/SDU-447002,allenvision,www.icourse163.org/home.htm?userId=8280164,5,老师的讲解有趣  听起来不错
90,http://www.icourse163.org/course/SDU-447002,赫英hy,www.icourse163.org/home.htm?userId=1147202352,5,人人爱设计，对我真的很有启发。
90,http://www.icourse163.org/course/SDU-447002,20181108122,www.icourse163.org/home.htm?userId=1147873421,5,对设计有了更多的认识
90,http://www.icourse163.org/course/SDU-447002,mooc1534940706446,www.icourse163.org/home.htm?userId=1144284362,5,来了来了他来了，我就预订了哟
90,http://www.icourse163.org/course/SDU-447002,W乌龙茶,www.icourse163.org/home.htm?userId=1022132829,4,可以说的更清楚  提高效率
90,http://www.icourse163.org/course/SDU-447002,楼承刚,www.icourse163.org/home.htm?userId=6015003,4,很有趣的课程！
90,http://www.icourse163.org/course/SDU-447002,ykt1469789586614,www.icourse163.org/home.htm?userId=1018926943,5,拓宽了自己的视野，受益匪浅，谢谢！
90,http://www.icourse163.org/course/SDU-447002,编码的旋律,www.icourse163.org/home.htm?userId=1026262040,5,对我的启发大于自己在学校里所学的，很好
90,http://www.icourse163.org/course/SDU-447002,劉燦,www.icourse163.org/home.htm?userId=1026919126,4,老师很棒，课程也很受用
90,http://www.icourse163.org/course/SDU-447002,轩辕静姝,www.icourse163.org/home.htm?userId=1024231771,5,老王的课程很好的，老师平易近人而且讲的课程也有很多的干货
90,http://www.icourse163.org/course/SDU-447002,mooc1456139697789,www.icourse163.org/home.htm?userId=1014954055,4,老师讲的很好，让人很感兴趣。
90,http://www.icourse163.org/course/SDU-447002,蜗牛的小胖子,www.icourse163.org/home.htm?userId=1014891895,4,多多学习设计
90,http://www.icourse163.org/course/SDU-447002,mooc1516712857708飞,www.icourse163.org/home.htm?userId=1036095868,5,上《人人爱设计》课，不但能听老师生动的讲，还能给出好多实物设计，不但开阔啦眼界，还能把高大上的设计和我们的距离拉近，最觉得好的是 边讲变有问题出来，让我们不认真听都不行，否则就会答错，还有这课非常有正能量，有爱，设计的人不但工作，而且还是一个有内涵有品质的人
262,http://www.icourse163.org/course/SCU-1205884803,淮南的橘子啾,www.icourse163.org/home.htm?userId=1392060354,5,特别好，老师讲的超级好，举的例子也易懂易理解，学到了许多许多知识呢，中华文化博大精深呀！
262,http://www.icourse163.org/course/SCU-1205884803,西k1230212969993743914,www.icourse163.org/home.htm?userId=1390663699,5,成语是现代语言中通用的黄金，这门课程让我们离成语更近，一级棒！
262,http://www.icourse163.org/course/SCU-1205884803,守夜人k1261576558461275728,www.icourse163.org/home.htm?userId=1390629868,5,一直想学习成语及了解成语背后的故事，很有趣。
262,http://www.icourse163.org/course/SCU-1205884803,一点都不饿k1261576037249426719,www.icourse163.org/home.htm?userId=1390621389,5,给我的外国学生看，能提升他们语言能力的同时还能强化中华文化素养，蛮好的，赞！
262,http://www.icourse163.org/course/SCU-1205884803,ZYP朋,www.icourse163.org/home.htm?userId=1145928956,5,课程视频制作精良，几位老师讲课风格各异，总体讲解深入浅出，收获颇丰！还会继续学习！期待每期的更新！
262,http://www.icourse163.org/course/SCU-1205884803,修心k1296114410826841359,www.icourse163.org/home.htm?userId=1392243437,5,课程生动形象，受益匪浅！希望有更多的课程，来介绍中华文化，搭起中外文化沟通的桥梁！
262,http://www.icourse163.org/course/SCU-1205884803,小丸子k1230141990334773512,www.icourse163.org/home.htm?userId=1390622555,5,成语不仅是词语，更是一个个妙趣横生的小故事。汉语意蕴丰富，要真正掌握汉语，了解成语是必不可少的。
262,http://www.icourse163.org/course/SCU-1205884803,SCU大脸琳,www.icourse163.org/home.htm?userId=1390624376,5,非常棒的一门课程，通过学习成语了解到了更多文化方面的知识！很喜欢！
262,http://www.icourse163.org/course/SCU-1205884803,巴蜀哈儿,www.icourse163.org/home.htm?userId=1391092854,5,中华成语，代言中国。语言缩微景观看中华文化精彩！！！！
262,http://www.icourse163.org/course/SCU-1205884803,mooc1524757280367,www.icourse163.org/home.htm?userId=1139720685,4,受益匪浅！！
262,http://www.icourse163.org/course/SCU-1205884803,mooc1487730291245,www.icourse163.org/home.htm?userId=1024353251,5,非常棒，很有学习价值。
262,http://www.icourse163.org/course/SCU-1205884803,mooc85340503579458186,www.icourse163.org/home.htm?userId=1390618572,5,知识讲解有吸引力，深入浅出。
262,http://www.icourse163.org/course/SCU-1205884803,陈学梅6666,www.icourse163.org/home.htm?userId=1387176871,5,精炼的讲解，实用举例，课程很棒。学会了很多成语，了解了一些成语背后的故事，受益匪浅。
262,http://www.icourse163.org/course/SCU-1205884803,神秘陶,www.icourse163.org/home.htm?userId=1388494374,5,考试成绩出来了，差距很大。一是对成语的意思理解不透彻；二是经常使用的知识掌握的不精准，学习的重视程度不足。三是感谢老师的精准判卷。最后还是努力细致地学习成语！    
262,http://www.icourse163.org/course/SCU-1205884803,星月jiang,www.icourse163.org/home.htm?userId=1018752500,5,讲的很有趣
262,http://www.icourse163.org/course/SCU-1205884803,禅悟自己,www.icourse163.org/home.htm?userId=2766954,5,这门课程对于小学生来讲也非常好！
262,http://www.icourse163.org/course/SCU-1205884803,焦孟君mooc1487821319799,www.icourse163.org/home.htm?userId=1024389582,5,让我受益匪浅
262,http://www.icourse163.org/course/SCU-1205884803,王敏mooc1487850851277,www.icourse163.org/home.htm?userId=1024406656,5,让我受益匪浅。
262,http://www.icourse163.org/course/SCU-1205884803,秦玉周mooc1458614649606,www.icourse163.org/home.htm?userId=1015767817,5,让我受益匪浅
262,http://www.icourse163.org/course/SCU-1205884803,松青mooc3,www.icourse163.org/home.htm?userId=1392248457,5,收获很大，学到很多东西
262,http://www.icourse163.org/course/SCU-1205884803,mooc61611223929711362,www.icourse163.org/home.htm?userId=1390657232,5,内容丰富，讲解清晰，知识权威
262,http://www.icourse163.org/course/SCU-1205884803,然后eryi,www.icourse163.org/home.htm?userId=1392245461,5,很好的课程～还有双语字幕，很适合当作教学视频。
262,http://www.icourse163.org/course/SCU-1205884803,尚言Rachel,www.icourse163.org/home.htm?userId=1392243405,5,每次都期待着各种各样的动画来给侄女看着学成语。希望能多出几套成语讲解，这样的视频课程很有意思，全家都喜欢。
262,http://www.icourse163.org/course/SCU-1205884803,Rachel kara,www.icourse163.org/home.htm?userId=1387915745,5,受益匪浅！很好
262,http://www.icourse163.org/course/SCU-1205884803,家有二宝mooc7,www.icourse163.org/home.htm?userId=1392248878,5,很有趣，很喜欢，中华文化博大精深！
262,http://www.icourse163.org/course/SCU-1205884803,mooc86583000372288180,www.icourse163.org/home.htm?userId=1392238796,5,这门课程非常棒，学习后受教颇多，真正做到学成语知中国的目的。
262,http://www.icourse163.org/course/SCU-1205884803,eaykt56668588027002733,www.icourse163.org/home.htm?userId=1387915673,5,很有收获！期待更多的相关课程，最爱留学生小剧场，太逗了！看到那么多外国人说成语有种自豪感。
262,http://www.icourse163.org/course/SCU-1205884803,Noemik1261575691026938235,www.icourse163.org/home.htm?userId=1390621351,5,非常好的的成语课！不仅可以了解中国文化，还可以提高汉语水平！
262,http://www.icourse163.org/course/SCU-1205884803,郝无名,www.icourse163.org/home.htm?userId=1390626238,5,老师讲解细致入微，涉及面紧贴生活，有较大的实用性，对于母语为非汉语的汉语学习者的汉语学习很有用。让我们对成语的了解更加深入，了解到成语背后的文化内涵！
262,http://www.icourse163.org/course/SCU-1205884803,蔡雯k1261575651119556262,www.icourse163.org/home.htm?userId=1390613767,5,形式新颖，内容有趣，也贴近实际生活！
262,http://www.icourse163.org/course/SCU-1205884803,neigemooc8,www.icourse163.org/home.htm?userId=1151061039,5,感谢老师的讲解，亲切生动，深入浅出，学起来一点都不费力，我们就需要这样的课程。谢谢老师们！
262,http://www.icourse163.org/course/SCU-1205884803,mooc62271149581703762,www.icourse163.org/home.htm?userId=1391091862,5,成语故事是中华灿烂文化的精华！
262,http://www.icourse163.org/course/SCU-1205884803,沁心墨,www.icourse163.org/home.htm?userId=1386611158,5,中国文化博大精深啊，作为一个中国人，对中国的成语文化却是一知半解啊，实在是惭愧呢。
262,http://www.icourse163.org/course/SCU-1205884803,linlina7810,www.icourse163.org/home.htm?userId=1391928691,5,成为一名教师，最重要的是要关爱孩子，不戴有色眼镜，让孩子身心健康发展
262,http://www.icourse163.org/course/SCU-1205884803,mooc48450166950481011,www.icourse163.org/home.htm?userId=1151837028,5,分门别类，引用成语的历史典故，出处。拓展了视野！
262,http://www.icourse163.org/course/SCU-1205884803,青涧长风,www.icourse163.org/home.htm?userId=1391584080,4,总体来说还是不错的，就是作业难度太低了。
262,http://www.icourse163.org/course/SCU-1205884803,梁玉民mooc1487919662844,www.icourse163.org/home.htm?userId=1024428547,5,学习后，我感觉收获太多了。
262,http://www.icourse163.org/course/SCU-1205884803,mooc_learner2019,www.icourse163.org/home.htm?userId=1385504747,5,学会了很多成语，了解了一些成语背后的故事，受益匪浅。
262,http://www.icourse163.org/course/SCU-1205884803,mooc1487728355032,www.icourse163.org/home.htm?userId=1024350477,5,通过学习，认识到成语在生活中无处不在，感受中华文化的魅力！
262,http://www.icourse163.org/course/SCU-1205884803,任明霞,www.icourse163.org/home.htm?userId=1024391632,5,"成语在我国的文字发展史中扮演着重要的角色,是我国的一大文学瑰宝,成语背后的故事内容生动有趣，不但激发了学习成语的浓厚兴趣，也知道成语的典故。相信我们一定会有很大的收获。"
262,http://www.icourse163.org/course/SCU-1205884803,丰富初中杨勇,www.icourse163.org/home.htm?userId=9605818,5,感谢老师们精彩 教课，受益匪浅！
262,http://www.icourse163.org/course/SCU-1205884803,峨劢居士2019,www.icourse163.org/home.htm?userId=1401301005,2,受益匪浅。
262,http://www.icourse163.org/course/SCU-1205884803,郭太娟,www.icourse163.org/home.htm?userId=1401337421,5,有了很大的收获
262,http://www.icourse163.org/course/SCU-1205884803,张科晶,www.icourse163.org/home.htm?userId=1024831810,5,值得我们学习
262,http://www.icourse163.org/course/SCU-1205884803,青青mooc241,www.icourse163.org/home.htm?userId=1141459736,5,收获颇多。
262,http://www.icourse163.org/course/SCU-1205884803,侯钟鸣,www.icourse163.org/home.htm?userId=1024391215,5,慕课非常好！
262,http://www.icourse163.org/course/SCU-1205884803,mooc2419695488966796,www.icourse163.org/home.htm?userId=1399698170,3,真太简单了
262,http://www.icourse163.org/course/SCU-1205884803,如我同行,www.icourse163.org/home.htm?userId=1397403418,5,学习的内容与生活息息相关，老师的讲解细致透彻，由来源到词义再到运用，层次性极强。
262,http://www.icourse163.org/course/SCU-1205884803,mooc40591266086614341,www.icourse163.org/home.htm?userId=1401866260,5,认真学习了，受益匪浅
262,http://www.icourse163.org/course/SCU-1205884803,mooc3096602866704974,www.icourse163.org/home.htm?userId=1401765426,5,学到了很多知识
262,http://www.icourse163.org/course/SCU-1205884803,mooc3017212666849450,www.icourse163.org/home.htm?userId=1401777098,5,饮食文化同样博大精深
262,http://www.icourse163.org/course/SCU-1205884803,mooc1489043771903,www.icourse163.org/home.htm?userId=1024923162,5,学习课程让我更好的理解了成语，对中国的传统文化有了更深刻的认识。
262,http://www.icourse163.org/course/SCU-1205884803,爱你哟520,www.icourse163.org/home.htm?userId=1398697026,5,啊啊啊，明天就结课了，今天才来，下次啥时候开始啊
262,http://www.icourse163.org/course/SCU-1205884803,舒希金,www.icourse163.org/home.htm?userId=1024357470,5,了解了中国成语文化的博大精深
262,http://www.icourse163.org/course/SCU-1205884803,Grace爱跳,www.icourse163.org/home.htm?userId=1386384489,4,对好多成语了解的更为透彻了，所以勉励自己要继续学习
262,http://www.icourse163.org/course/SCU-1205884803,mooc1487939941024,www.icourse163.org/home.htm?userId=1024440382,1,非常开心，高兴
262,http://www.icourse163.org/course/SCU-1205884803,sunshine69,www.icourse163.org/home.htm?userId=1392490706,5,内容丰富，讲解精彩
262,http://www.icourse163.org/course/SCU-1205884803,梦彤mooc1,www.icourse163.org/home.htm?userId=1387751530,5,讲得很好，好好听课！
262,http://www.icourse163.org/course/SCU-1205884803,晚晚mooc9,www.icourse163.org/home.htm?userId=1027041196,2,作为老师，还是讲成语的老师，普通话能不能先过关。听得好费劲。
262,http://www.icourse163.org/course/SCU-1205884803,爸爸喊我喝水我无动于衷,www.icourse163.org/home.htm?userId=1387810254,5,双语字幕，简明易懂，感觉是给外国学生开设的课程，不过我个人还是觉得很学到挺多的，推荐
262,http://www.icourse163.org/course/SCU-1205884803,入秋了呀,www.icourse163.org/home.htm?userId=1145500918,5,课程很实用
262,http://www.icourse163.org/course/SCU-1205884803,还是闲谈,www.icourse163.org/home.htm?userId=1148291570,5,成语是中国独有的文化，弘扬传统文化，义不容辞！老师声情并茂，图文结合，做得非常好！
262,http://www.icourse163.org/course/SCU-1205884803,白云庆雪,www.icourse163.org/home.htm?userId=1024536984,4,课程很不错
262,http://www.icourse163.org/course/SCU-1205884803,邵学文1487842769855,www.icourse163.org/home.htm?userId=1024402626,5,老师讲的课通俗易懂，引人入胜，非常好。
262,http://www.icourse163.org/course/SCU-1205884803,mooc39965004050226823,www.icourse163.org/home.htm?userId=1146180989,5,受益匪浅，值得学习
262,http://www.icourse163.org/course/SCU-1205884803,内黄一中李强,www.icourse163.org/home.htm?userId=1389711242,1,中国成语博大精深，老师讲解通俗易懂，感觉自己如井底之蛙，需要废寝忘食地学习。
262,http://www.icourse163.org/course/SCU-1205884803,菠萝菠萝豆,www.icourse163.org/home.htm?userId=1150412083,5,收获非常大
262,http://www.icourse163.org/course/SCU-1205884803,此人没改名,www.icourse163.org/home.htm?userId=1396328655,5,温故而知新，很好的课程！
262,http://www.icourse163.org/course/SCU-1205884803,天迹大宝贝,www.icourse163.org/home.htm?userId=1392059579,5,清晰明了。
262,http://www.icourse163.org/course/SCU-1205884803,mooc65756356117179823,www.icourse163.org/home.htm?userId=1396509253,5,老师讲的好好
262,http://www.icourse163.org/course/SCU-1205884803,田秀华1487813577788,www.icourse163.org/home.htm?userId=1024387252,5,通过慕课《学成语知中国》，我知识增长了许多，对中国成语有的更深刻的认识，对成语背后的故事也有的新的不同的理解。谢谢！
262,http://www.icourse163.org/course/SCU-1205884803,mooc65809768201751416,www.icourse163.org/home.htm?userId=1396524039,5,很清楚，有深度。
262,http://www.icourse163.org/course/SCU-1205884803,mooc1489052843365阳光明媚,www.icourse163.org/home.htm?userId=1024924508,5,老师认真负责，课程有趣，很好
