course_id,course_url,user_name,user_url,score,content
610,http://www.icourse163.org/course/HRBEU-1002932001,LYJmooc14,www.icourse163.org/home.htm?userId=1021365100,1,完全就是念ppt念课本，浪费时间
610,http://www.icourse163.org/course/HRBEU-1002932001,nogaimima163com,www.icourse163.org/home.htm?userId=2135204,3,除了年纪比较大的老师外，另外两个老师就是念书。。。
610,http://www.icourse163.org/course/HRBEU-1002932001,Alpha-7,www.icourse163.org/home.htm?userId=1139479402,2,学了大半个课程了，真的是想吐槽一下    老师讲的   全是念得书上的内容，阮毅  杨颖主编的那个教材
610,http://www.icourse163.org/course/HRBEU-1002932001,wandlf,www.icourse163.org/home.htm?userId=1623393,3,架构还可以。教师的授课不够活泼，有点枯燥。另外教辅资料不够丰富。互动不足。另外，一直在考虑，能否像游戏打关式的进行游戏化教学？
610,http://www.icourse163.org/course/HRBEU-1002932001,mooc1517986092448,www.icourse163.org/home.htm?userId=1135412016,3,虽然确实存在评论里说的念课本的现象，但是这门课对我的帮助还是很大，谢谢老师，如果能在一些关键知识点处多一些讲解就更好了
610,http://www.icourse163.org/course/HRBEU-1002932001,痴学,www.icourse163.org/home.htm?userId=1031203306,1,一字不差照着第五版课本念。老师这不是例行公事 应付任务吗？
610,http://www.icourse163.org/course/HRBEU-1002932001,死拼,www.icourse163.org/home.htm?userId=1034466766,1,完全照着读……
610,http://www.icourse163.org/course/HRBEU-1002932001,柳京伯,www.icourse163.org/home.htm?userId=1035429081,5,直流电机部分的讲解很透彻，仿真实验也对理解有很大帮助，不过后面交流电机尤其是动态模型部分没有听懂。
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016041217唐嵩峰,www.icourse163.org/home.htm?userId=1020953432,5,课讲得很好，有些同学的脑子笨不要怪别人
610,http://www.icourse163.org/course/HRBEU-1002932001,致远mooc57,www.icourse163.org/home.htm?userId=1030555859,5,好的大学，没有边界。
610,http://www.icourse163.org/course/HRBEU-1002932001,sunmingjing,www.icourse163.org/home.htm?userId=6610122,5,大学里没学过该课程，但工作后感觉很有用并且买了书想自学，但是感觉难度比较大，有了这个课程感觉很及时。老师讲课的思路清晰，即使一次听不懂还可以反复多次听，直到听懂为止。
610,http://www.icourse163.org/course/HRBEU-1002932001,mooc1504526614812,www.icourse163.org/home.htm?userId=1029482025,5,生动形象!
610,http://www.icourse163.org/course/HRBEU-1002932001,Miralvos,www.icourse163.org/home.htm?userId=1024665920,5,期末之光啊啊
610,http://www.icourse163.org/course/HRBEU-1002932001,侧帽青年,www.icourse163.org/home.htm?userId=1139515920,1,看课本的时候可以边看边听，眼睛和耳朵都能过一遍，加强影响！
610,http://www.icourse163.org/course/HRBEU-1002932001,一块石头mooc1,www.icourse163.org/home.htm?userId=1021731224,5,简洁易懂，脉络清晰
610,http://www.icourse163.org/course/HRBEU-1002932001,我不是哥斯拉,www.icourse163.org/home.htm?userId=1023111357,5,清晰易懂，思路也清晰，优秀，，，
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040107葛钊明,www.icourse163.org/home.htm?userId=1021257696,5,henhao
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040319项中山,www.icourse163.org/home.htm?userId=1021236815,5,挺好的啊，真心不错。
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040111黄磊,www.icourse163.org/home.htm?userId=1021033036,5,太有用了！！！！！
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040108郭鹏宇,www.icourse163.org/home.htm?userId=1021283939,5,wuwuwu
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040201陈红芬,www.icourse163.org/home.htm?userId=1021260213,5,老师在MOOC中奖的很详细，而且可以无限回放很好
610,http://www.icourse163.org/course/HRBEU-1002932001,mooc80067399036080816,www.icourse163.org/home.htm?userId=1387689359,5,不错 知识点清楚详细
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040919孙碧珣,www.icourse163.org/home.htm?userId=1022011716,5,课程很好的
610,http://www.icourse163.org/course/HRBEU-1002932001,没错你很酷,www.icourse163.org/home.htm?userId=1022238405,5,4.12参加
610,http://www.icourse163.org/course/HRBEU-1002932001,hrbeu2016040430苑兴一,www.icourse163.org/home.htm?userId=1021285920,5,非常好 使我更加理解这门课程
610,http://www.icourse163.org/course/HRBEU-1002932001,北林160604229,www.icourse163.org/home.htm?userId=1020533084,5,整体的思路清晰，讲出了为啥~
610,http://www.icourse163.org/course/HRBEU-1002932001,mooc56026192168913665源缘,www.icourse163.org/home.htm?userId=1387481129,3,挺好的，可以提基本能力。
610,http://www.icourse163.org/course/HRBEU-1002932001,控制小虾米,www.icourse163.org/home.htm?userId=1387305745,5,老师思路非常清晰，并且让学生对自动控制系统产生兴趣，谢谢老师。
610,http://www.icourse163.org/course/HRBEU-1002932001,niequanwei,www.icourse163.org/home.htm?userId=1022553013,5,感觉还不错。
610,http://www.icourse163.org/course/HRBEU-1002932001,zangyi,www.icourse163.org/home.htm?userId=2429715,5,和配套教材内容一致，一遍又一遍的看了视频，对学习这门课程很有帮助。
610,http://www.icourse163.org/course/HRBEU-1002932001,mooc1498645258273,www.icourse163.org/home.htm?userId=1027970897,5,非常棒适合自学
610,http://www.icourse163.org/course/HRBEU-1002932001,枫林惘,www.icourse163.org/home.htm?userId=1031185730,5,这门课程对相关专业学生，在将来从事标准自动化及非标自动化有很大的帮助。
610,http://www.icourse163.org/course/HRBEU-1002932001,mooc1513680562507,www.icourse163.org/home.htm?userId=1034845720,5,概念清晰，内容丰富，启迪思维，收获满满。谢谢团队老师们的辛苦付出。
610,http://www.icourse163.org/course/HRBEU-1002932001,LuckyWan,www.icourse163.org/home.htm?userId=1024418100,5,这是第一个有关电力拖动自动控制系统的幕课，我会跟着老师好好学学。
610,http://www.icourse163.org/course/HRBEU-1002932001,行吟在水湄,www.icourse163.org/home.htm?userId=9631059,5,给老师疯狂打call~
612,http://www.icourse163.org/course/TONGJI-1206432806,三石建远商砼,www.icourse163.org/home.htm?userId=1384236520,5,获益匪浅，这种授课方式，突出重点，又能和结合实际，给人启发。
612,http://www.icourse163.org/course/TONGJI-1206432806,施炯,www.icourse163.org/home.htm?userId=1397206731,5,老师讲得很好，逻辑层次分明，很喜欢上这门课
612,http://www.icourse163.org/course/TONGJI-1206432806,黑色的双眼,www.icourse163.org/home.htm?userId=9487500,5,感觉还是挺实用的，通过学习可以了解很多法规，认识现实情况中存在的不足！
612,http://www.icourse163.org/course/TONGJI-1206432806,艰难处于学习状态,www.icourse163.org/home.htm?userId=4015049,5,老师讲的非常好，非常感谢！
612,http://www.icourse163.org/course/TONGJI-1206432806,mooc3184767232443987,www.icourse163.org/home.htm?userId=1400415493,5,很有启发，收获很多，感谢美女老师精彩讲授。
612,http://www.icourse163.org/course/TONGJI-1206432806,dapeng15012,www.icourse163.org/home.htm?userId=4423049,5,课程非常好。
612,http://www.icourse163.org/course/TONGJI-1206432806,mooc1511912698082,www.icourse163.org/home.htm?userId=1034023016,5,内容很不错
612,http://www.icourse163.org/course/TONGJI-1206432806,mooc62645708167532832,www.icourse163.org/home.htm?userId=1392060647,5,课程讲解得很好，走出校门还可以学到跟工作有关的知识，学以致用。
612,http://www.icourse163.org/course/TONGJI-1206432806,mooc59492110425378180,www.icourse163.org/home.htm?userId=1389412932,5,讲得好啊！
613,http://www.icourse163.org/course/NCEPUB-1206457832,陶宗旺,www.icourse163.org/home.htm?userId=1387108340,5,作为华电学子，先吹一波杨文刚老师，人很好，讲课思路清晰，对学生很负责。
613,http://www.icourse163.org/course/NCEPUB-1206457832,在下伦皇,www.icourse163.org/home.htm?userId=1148082424,5,纯路人，不吹不黑，杨文刚老师和王璋奇老师都是学校数一数二的优秀教师，力学授课入木三分，好好听课就完事了！
613,http://www.icourse163.org/course/NCEPUB-1206457832,frank1Frank,www.icourse163.org/home.htm?userId=1148195157,5,为璋奇老师疯狂打call！(
613,http://www.icourse163.org/course/NCEPUB-1206457832,涛哥洗钱专用账号,www.icourse163.org/home.htm?userId=1386576720,5,杨文刚老师讲课是真的好，从学生角度出发，不是硬灌知识，是让你自己主动去吸收，我非常喜欢听老师讲的课！( ﹡ˆoˆ﹡ )
613,http://www.icourse163.org/course/NCEPUB-1206457832,一号果皮,www.icourse163.org/home.htm?userId=11950109,5,有点东西哟
613,http://www.icourse163.org/course/NCEPUB-1206457832,mooc75116786093915494,www.icourse163.org/home.htm?userId=1147693061,5,交互性强，言简意赅
613,http://www.icourse163.org/course/NCEPUB-1206457832,mooc9157440994629002,www.icourse163.org/home.htm?userId=1146778597,5,挺好的很好
613,http://www.icourse163.org/course/NCEPUB-1206457832,Lnnbs,www.icourse163.org/home.htm?userId=1398008624,5,查缺补漏十分有效
613,http://www.icourse163.org/course/NCEPUB-1206457832,奥利丫丫,www.icourse163.org/home.htm?userId=1143258300,5,可以啊|･ω･｀)
613,http://www.icourse163.org/course/NCEPUB-1206457832,钲mooc1,www.icourse163.org/home.htm?userId=1405082380,5,思路清晰。
615,http://www.icourse163.org/course/ZUFE-1205725804,段佳盛170106100206,www.icourse163.org/home.htm?userId=1148439981,5,非常好的老师
615,http://www.icourse163.org/course/ZUFE-1205725804,Zzzhujing,www.icourse163.org/home.htm?userId=1386586644,5,超级棒哈哈哈
615,http://www.icourse163.org/course/ZUFE-1205725804,matx444,www.icourse163.org/home.htm?userId=1014674630,4,希望课程结束后不要关闭，以供广大学习者自行浏览学习。
615,http://www.icourse163.org/course/ZUFE-1205725804,刘嘉苇170106100219,www.icourse163.org/home.htm?userId=1386737218,5,老师精心制作的PPT很有水平
615,http://www.icourse163.org/course/ZUFE-1205725804,Jane15262812983,www.icourse163.org/home.htm?userId=1027556716,5,课件提供了很多案例  很用心 喜欢
615,http://www.icourse163.org/course/ZUFE-1205725804,mooc31289614765903331,www.icourse163.org/home.htm?userId=1392156235,5,简单，适用，适合入门学习。
615,http://www.icourse163.org/course/ZUFE-1205725804,高歌ykt1495760073339,www.icourse163.org/home.htm?userId=1027126421,4,前面都不错为什么第七章后面是第十八章
615,http://www.icourse163.org/course/ZUFE-1205725804,张智涵170106100244,www.icourse163.org/home.htm?userId=1403238770,4,课程上的很好
615,http://www.icourse163.org/course/ZUFE-1205725804,170106100345张文杰,www.icourse163.org/home.htm?userId=1386738914,5,真的是好啊
615,http://www.icourse163.org/course/ZUFE-1205725804,贺红梅170106100209,www.icourse163.org/home.htm?userId=1033702747,5,感觉曾老师讲的知识点很清晰，范围也很广，且贴合生活实际，棒棒的！
615,http://www.icourse163.org/course/ZUFE-1205725804,周丽婷170106100149,www.icourse163.org/home.htm?userId=1137056072,5,老师教的干货挺多的
615,http://www.icourse163.org/course/ZUFE-1205725804,孙加奥170106100327,www.icourse163.org/home.htm?userId=1149228726,5,很棒。加油
615,http://www.icourse163.org/course/ZUFE-1205725804,于ykt1453723072900,www.icourse163.org/home.htm?userId=1014520415,5,内容丰富，案例生动，老师专业
615,http://www.icourse163.org/course/ZUFE-1205725804,180110870534徐展扬,www.icourse163.org/home.htm?userId=1399410328,5,非常好，有助于我们学到新知识
615,http://www.icourse163.org/course/ZUFE-1205725804,房佳玺170106100107,www.icourse163.org/home.htm?userId=1386738922,1,wdnmd
615,http://www.icourse163.org/course/ZUFE-1205725804,170106100104董雨婷,www.icourse163.org/home.htm?userId=1401305249,5,很不错，老师认真负责
615,http://www.icourse163.org/course/ZUFE-1205725804,浙财大-第9周-陈水芬-徐雨萌,www.icourse163.org/home.htm?userId=1399409356,5,学到了很多
615,http://www.icourse163.org/course/ZUFE-1205725804,170106100314冀宏智,www.icourse163.org/home.htm?userId=1388713296,5,这个课程将金融法的各个方面都进行细致的讲述，而且对于未来的发展也有提及。很棒
615,http://www.icourse163.org/course/ZUFE-1205725804,17法三陈许琳170106100302,www.icourse163.org/home.htm?userId=1386739853,5,哈哈哈哈哈哈哈
615,http://www.icourse163.org/course/ZUFE-1205725804,应炜170105100342九十周陈水芬,www.icourse163.org/home.htm?userId=1399406777,5,超棒！！！！
615,http://www.icourse163.org/course/ZUFE-1205725804,180110810213李子童,www.icourse163.org/home.htm?userId=1146860334,5,讲的非常好
615,http://www.icourse163.org/course/ZUFE-1205725804,陈泽帷170106100102,www.icourse163.org/home.htm?userId=1386737240,5,老师真的好
615,http://www.icourse163.org/course/ZUFE-1205725804,czhangq,www.icourse163.org/home.htm?userId=5943206,5,结合案例，非常好的课程
615,http://www.icourse163.org/course/ZUFE-1205725804,mooc68675910001107744,www.icourse163.org/home.htm?userId=1149703464,5, 讲课细致，内容充实
615,http://www.icourse163.org/course/ZUFE-1205725804,上诉诉诉诉诉不加邢童鞋,www.icourse163.org/home.htm?userId=1404013200,5,太好了吧都是干货
615,http://www.icourse163.org/course/ZUFE-1205725804,180110890820,www.icourse163.org/home.htm?userId=1399191441,1,人民银行的测验和商业银行的作业太难了太难了唉
616,http://www.icourse163.org/course/ZJU-1206462826,欣赏study,www.icourse163.org/home.htm?userId=1029059072,5,太喜欢了，听完收获很大！
616,http://www.icourse163.org/course/ZJU-1206462826,姓曹名操字孟德,www.icourse163.org/home.htm?userId=2676345,4,很好，上班时候还可以学到精品课
617,http://www.icourse163.org/course/PKU-1003090003,Davidmooc245,www.icourse163.org/home.htm?userId=1035040274,5,北大光华管理学院出品的课程都挺不错的，怪不得那么贵的学费。慕课平台让我们这些没钱上的学生收益也有机会体会这么好的课程，实在是功德无量啊。
617,http://www.icourse163.org/course/PKU-1003090003,考研加油2020,www.icourse163.org/home.htm?userId=1025185130,5,老师讲的很好，为自己考研加油！！
617,http://www.icourse163.org/course/PKU-1003090003,systy,www.icourse163.org/home.htm?userId=1384761920,5,挺好的，就是内容太少。希望能开微观经济学后续课程。
617,http://www.icourse163.org/course/PKU-1003090003,霹雳狼,www.icourse163.org/home.htm?userId=1016266794,5,王老师学识渊博，讲的好。光华确实是一个翘楚、泰斗聚集地。
617,http://www.icourse163.org/course/PKU-1003090003,Dykt1476154460691,www.icourse163.org/home.htm?userId=1020900032,5,新颖的事例让人更好的理解经济学的原理
617,http://www.icourse163.org/course/PKU-1003090003,高教社小编王硕,www.icourse163.org/home.htm?userId=5490988,5,讲得非常详实，辅以实例，感觉比武汉大学的讲得透彻
617,http://www.icourse163.org/course/PKU-1003090003,mooc72688118617175379,www.icourse163.org/home.htm?userId=1145696623,5,理解经济学，需要结合真实生活场景。作为金融专业毕业的学生，以前学习这些知识的时候并不能理解透彻，而王辉老师讲课会结合实例，再回味这些知识让我觉得是如此有趣
617,http://www.icourse163.org/course/PKU-1003090003,chaohai,www.icourse163.org/home.htm?userId=1142406584,5,由浅入深，了解经济学在生产生活中带来的作用
617,http://www.icourse163.org/course/PKU-1003090003,楊耀森Nelson,www.icourse163.org/home.htm?userId=1401636660,5,王老师在推进自己的经济学课程时总是循序渐进，步步为营；向我们讲授时表达条理清晰，逻辑严明；并且在论述相关话题时总能旁征博引，举一反三，甚至顺便还向我们推荐了同僚的课程，这个老师真的太可爱了|･ω･｀)。
617,http://www.icourse163.org/course/PKU-1003090003,Why   、,www.icourse163.org/home.htm?userId=1143998698,5,非常简洁明了，希望后面的内容还能继续出课程
617,http://www.icourse163.org/course/PKU-1003090003,亻亻亻123,www.icourse163.org/home.htm?userId=1026920119,5,非常好啊，希望以后能有更多的这种教程
617,http://www.icourse163.org/course/PKU-1003090003,云课堂陈正豪,www.icourse163.org/home.htm?userId=11789005,5,讲的很细致，能够学到很多微观经济学的基础知识
617,http://www.icourse163.org/course/PKU-1003090003,mooc81491896460392481,www.icourse163.org/home.htm?userId=1388503760,5,老师讲解知识面广，通俗易懂，不仅可以学习到课程专业知识，还能从中了解其他专业领域，建立新的学习方向。
617,http://www.icourse163.org/course/PKU-1003090003,西安交大陈锦堂,www.icourse163.org/home.htm?userId=1030977966,5,供需模型这个点讲的很好
617,http://www.icourse163.org/course/PKU-1003090003,胡一鸣233,www.icourse163.org/home.htm?userId=1387640016,5,老师讲的非常好
617,http://www.icourse163.org/course/PKU-1003090003,小刀无敌,www.icourse163.org/home.htm?userId=1018018445,5,老师能把知识点深入简出，确实下了番功夫，与实际事例更好地结合，感觉非常的有用
617,http://www.icourse163.org/course/PKU-1003090003,逝水了无痕0311,www.icourse163.org/home.htm?userId=1020489140,5,条例清晰，内容丰富！
617,http://www.icourse163.org/course/PKU-1003090003,Sharonmooc386,www.icourse163.org/home.htm?userId=1403992499,5,课上没听懂的知识与此课程老师的讲解对照就好很多
617,http://www.icourse163.org/course/PKU-1003090003,金戈战马,www.icourse163.org/home.htm?userId=1017939449,5,讲的很好，点赞，学到很多谢谢老师，要是多一些现实案例就更完美了
617,http://www.icourse163.org/course/PKU-1003090003,bekeybin,www.icourse163.org/home.htm?userId=1405278913,5,能够学习到基础理论，能够听得很明白。
617,http://www.icourse163.org/course/PKU-1003090003,Vannyykt1506424668818,www.icourse163.org/home.htm?userId=1030645658,5,老师讲课深入浅出，案列贴近生活，理论和实际相结合，容易理解和接受，认识的到微观经济学不是书本上的死知识，是生活方方面面在经济学上的体现。
617,http://www.icourse163.org/course/PKU-1003090003,观沧海小天下,www.icourse163.org/home.htm?userId=1389984172,5,简明扼要的讲授清楚了经济学里供给与需求的关系，对经济学的学习有很大的帮助！
617,http://www.icourse163.org/course/PKU-1003090003,1523125923qqcom,www.icourse163.org/home.htm?userId=1397230996,5,老师讲的很棒。
617,http://www.icourse163.org/course/PKU-1003090003,ykt1519517064191,www.icourse163.org/home.htm?userId=1135799739,5,课程讲解很精彩、很详细，收获颇多
617,http://www.icourse163.org/course/PKU-1003090003,刨土敏,www.icourse163.org/home.htm?userId=1395753842,5,案例非常贴近现实，帮助更好地理解。课件制作精美，很好的上课体验！
617,http://www.icourse163.org/course/PKU-1003090003,何雨杨2019054512,www.icourse163.org/home.htm?userId=1148568860,5,非常准确清晰
617,http://www.icourse163.org/course/PKU-1003090003,mooc3390121560095887,www.icourse163.org/home.htm?userId=1402153428,5,老师的例子非常鲜明，易懂。很有利于理解
617,http://www.icourse163.org/course/PKU-1003090003,mooc89120750196922244,www.icourse163.org/home.htm?userId=1396314954,5,PPT很好  生动易懂
617,http://www.icourse163.org/course/PKU-1003090003,郭家兰,www.icourse163.org/home.htm?userId=1404781180,5,很好，非常好
617,http://www.icourse163.org/course/PKU-1003090003,喻诚,www.icourse163.org/home.htm?userId=1015165186,5,哇！超出预期了
617,http://www.icourse163.org/course/PKU-1003090003,Cykt1435655481577,www.icourse163.org/home.htm?userId=7743195,5,老师的课程由浅入深，感觉均衡变动分析是自己的难点
617,http://www.icourse163.org/course/PKU-1003090003,俊杰mooc13,www.icourse163.org/home.htm?userId=1022069456,5,很不错，能学到东西
617,http://www.icourse163.org/course/PKU-1003090003,muzilcr,www.icourse163.org/home.htm?userId=5749097,4,教学思路由浅入深，和生活很接近，很容易理解。就是没有课件资料，也没搜到相关教材，要是能分享下PPT就好了 
617,http://www.icourse163.org/course/PKU-1003090003,爱de告白,www.icourse163.org/home.htm?userId=1022746221,5,基本还能听懂
617,http://www.icourse163.org/course/PKU-1003090003,小伙子ykt1498652531267,www.icourse163.org/home.htm?userId=1027974988,5,讲的真的好
617,http://www.icourse163.org/course/PKU-1003090003,wwh2019,www.icourse163.org/home.htm?userId=1385006238,5,王老师具有出色的专业知识和授课能力，在讲解微观经济学之供给与需求知识时，能够深入浅出，通过原理，实例层层介绍分析，使听者能够对其所授课程快速掌握，非常优秀。
617,http://www.icourse163.org/course/PKU-1003090003,ly1201,www.icourse163.org/home.htm?userId=1028828106,5,老师水平很高，课程和实际联系紧密
617,http://www.icourse163.org/course/PKU-1003090003,元来使不得,www.icourse163.org/home.htm?userId=1395929474,5,老师讲得很生动，作为一个一学经济就头疼的人，竟然用三个小时一次学学完了
617,http://www.icourse163.org/course/PKU-1003090003,Khan81542,www.icourse163.org/home.htm?userId=1020220999,5,老师讲课生动，动画辅助理解到位，效率高
617,http://www.icourse163.org/course/PKU-1003090003,奇迹留给我创造,www.icourse163.org/home.htm?userId=1136287819,5,讲解深入浅出，课后习题完善有意义！
617,http://www.icourse163.org/course/PKU-1003090003,。ykt1473306187554,www.icourse163.org/home.htm?userId=1019773280,5,直接 精炼  
617,http://www.icourse163.org/course/PKU-1003090003,杨孝川mooc,www.icourse163.org/home.htm?userId=1403717824,5,非常满意吗，感谢中国大学mooc
617,http://www.icourse163.org/course/PKU-1003090003,mooc3177141744616641,www.icourse163.org/home.htm?userId=1402033101,5,听过很多经济学的课程，王辉老师讲的清晰透彻，理论与例证和图像结合的特别好。
617,http://www.icourse163.org/course/PKU-1003090003,mooc65658544363833812,www.icourse163.org/home.htm?userId=1396434520,4,北大慕课，不同凡响！
617,http://www.icourse163.org/course/PKU-1003090003,mooc87370074326702996,www.icourse163.org/home.htm?userId=1392727015,4,老师讲的通俗易懂，经济学小白都能听明白
617,http://www.icourse163.org/course/PKU-1003090003,希望不流泪,www.icourse163.org/home.htm?userId=513345,5,讲的很细，简单。
617,http://www.icourse163.org/course/PKU-1003090003,洼则盈少则得,www.icourse163.org/home.htm?userId=1390254310,5,嘻嘻嘻嘻嘻嘻
617,http://www.icourse163.org/course/PKU-1003090003,赤壁赋ykt1471669203897,www.icourse163.org/home.htm?userId=1019349202,5,我挺启发的 
617,http://www.icourse163.org/course/PKU-1003090003,mooc67487995963861565,www.icourse163.org/home.htm?userId=1148960573,4,内容可以更丰富，全面一些
617,http://www.icourse163.org/course/PKU-1003090003,光邪君,www.icourse163.org/home.htm?userId=1144547338,5,课程将授清楚明白，语言易懂精炼
617,http://www.icourse163.org/course/PKU-1003090003,宁夏的童话,www.icourse163.org/home.htm?userId=1398123710,5,讲得不错，很有启发
617,http://www.icourse163.org/course/PKU-1003090003,济源晋元锋,www.icourse163.org/home.htm?userId=1403923394,4,  感受颇深哦，简直是一种享受啊！
617,http://www.icourse163.org/course/PKU-1003090003,SEU-MBA5班-192452-朱永正,www.icourse163.org/home.htm?userId=1401729234,5,老师们都讲得很好 每段时间十分钟左右 方便学习
617,http://www.icourse163.org/course/PKU-1003090003,龙的传人mooc1458553449030,www.icourse163.org/home.htm?userId=1015737958,3,稍微课程时间长些
617,http://www.icourse163.org/course/PKU-1003090003,洛辰萧,www.icourse163.org/home.htm?userId=6842949,4,课程很不错，但是时长太短了，很多概念没法深入，希望可以学到更多东西。
617,http://www.icourse163.org/course/PKU-1003090003,mooc42527471831386453,www.icourse163.org/home.htm?userId=1404038702,5,老师讲的逻辑很清晰，PPT做的也很好。提个小小的建议，希望可以把PPT讲义单独上传，这样比较方便复习。
617,http://www.icourse163.org/course/PKU-1003090003,mooc1489388251111,www.icourse163.org/home.htm?userId=1025062432,5,内容非常好，知识点很多。
617,http://www.icourse163.org/course/PKU-1003090003,于名軒,www.icourse163.org/home.htm?userId=1396844130,5,赞赞赞赞赞
617,http://www.icourse163.org/course/PKU-1003090003,mooc75077834025846464,www.icourse163.org/home.htm?userId=1147640581,5,老师讲课条理清晰，举例简单明了，作为外行，也能听的津津有味，受益匪浅。
617,http://www.icourse163.org/course/PKU-1003090003,尼采ykt1472582930135,www.icourse163.org/home.htm?userId=1019558756,5,内容组织富有条理
617,http://www.icourse163.org/course/PKU-1003090003,mooc73018303767841273,www.icourse163.org/home.htm?userId=1402640098,4,课程内容很好，教学方式很好，例子生动
617,http://www.icourse163.org/course/PKU-1003090003,mooc47185200568349298,www.icourse163.org/home.htm?userId=1151052816,4,安排，明白，洋气！
617,http://www.icourse163.org/course/PKU-1003090003,昔年旧梦就是二萌,www.icourse163.org/home.htm?userId=1383477457,5,超级喜欢这个课程
617,http://www.icourse163.org/course/PKU-1003090003,数学英语狂魔,www.icourse163.org/home.htm?userId=1396597436,5,老师讲得很好
617,http://www.icourse163.org/course/PKU-1003090003,基建mooc,www.icourse163.org/home.htm?userId=1402210455,5,授课老师讲的很好，我多听了些经济类类和技术类的课程，受益匪浅。打算有时间就来慕课听老师讲课。感谢中国大学MOOC提供资源。
617,http://www.icourse163.org/course/PKU-1003090003,行动派k124047318536338783,www.icourse163.org/home.htm?userId=1402406559,5,受益匪浅！
617,http://www.icourse163.org/course/PKU-1003090003,1196054135qqcom,www.icourse163.org/home.htm?userId=1897051,5,课程内容相对浅显，对不了解这方面内容的同学非常友好
617,http://www.icourse163.org/course/PKU-1003090003,mooc59781824149381640,www.icourse163.org/home.htm?userId=1389635193,5,老师讲得很精彩
617,http://www.icourse163.org/course/PKU-1003090003,may466,www.icourse163.org/home.htm?userId=1389871853,5,有一些启发，为上课提供了一定思路
617,http://www.icourse163.org/course/PKU-1003090003,小小亦又,www.icourse163.org/home.htm?userId=1385903791,5,老师在认识广度方面很值得我们学习，而且老师侧重于讲“为什么”，深入浅出，和我在自己学校课堂上的学习形成互补（我们的老师侧重于讲“是什么”），加深理解，加深印象。有幸听到这么精彩的课程，感谢。
617,http://www.icourse163.org/course/PKU-1003090003,mooc3818615592817319,www.icourse163.org/home.htm?userId=1402311862,5,很不错，收获颇多。
617,http://www.icourse163.org/course/PKU-1003090003,mooc3014655217523182,www.icourse163.org/home.htm?userId=1401656439,4,老师很好，清馨
617,http://www.icourse163.org/course/PKU-1003090003,mooc3952047691501166,www.icourse163.org/home.htm?userId=1402370883,5,深入浅出。
617,http://www.icourse163.org/course/PKU-1003090003,自行车vB不那么,www.icourse163.org/home.htm?userId=1402725105,5,受益良多，无以言表
617,http://www.icourse163.org/course/PKU-1003090003,mooc3281282188035102,www.icourse163.org/home.htm?userId=1401971609,5,老师会从多个方面切入知识点，再加上一些有趣的例子，让我明白并记住了许多知识！很有趣！
